service_id,date,exception_type
2.386.4927,20181018,1
2.386.4927,20181019,1
2.386.4927,20181022,1
2.386.4927,20181023,1
2.386.4927,20181024,1
2.386.4927,20181025,1
2.386.4927,20181026,1
2.386.4927,20181029,1
2.386.4927,20181030,1
2.386.4927,20181031,1
2.386.4927,20181102,1
2.386.4927,20181105,1
2.386.4927,20181106,1
2.386.4927,20181107,1
2.386.4927,20181108,1
2.386.4927,20181109,1
2.386.4927,20181112,1
2.386.4927,20181113,1
2.386.4927,20181114,1
2.386.4927,20181115,1
2.386.4927,20181116,1
2.386.4927,20181119,1
2.386.4927,20181120,1
2.386.4927,20181121,1
2.386.4927,20181122,1
2.386.4927,20181123,1
2.386.4927,20181126,1
2.386.4927,20181127,1
2.386.4927,20181128,1
2.386.4927,20181129,1
2.386.4927,20181130,1
2.386.4927,20181203,1
2.386.4927,20181204,1
2.386.4927,20181205,1
2.386.4927,20181207,1
2.386.4927,20181210,1
2.386.4927,20181211,1
2.386.4927,20181212,1
2.386.4927,20181213,1
2.386.4927,20181214,1
2.386.4927,20181217,1
2.386.4927,20181218,1
2.386.4927,20181219,1
2.386.4927,20181220,1
2.386.4927,20181221,1
2.386.4927,20181224,1
2.386.4927,20181227,1
2.386.4927,20181228,1
2.386.4927,20181231,1
2.386.5031,20181006,1
2.386.5031,20181013,1
2.386.5031,20181020,1
2.386.5031,20181027,1
2.386.5031,20181103,1
2.386.5031,20181110,1
2.386.5031,20181117,1
2.386.5031,20181124,1
2.386.5031,20181201,1
2.386.5031,20181215,1
2.386.5031,20181222,1
2.386.5031,20181229,1
2.386.5032,20181007,1
2.386.5032,20181012,1
2.386.5032,20181014,1
2.386.5032,20181021,1
2.386.5032,20181028,1
2.386.5032,20181101,1
2.386.5032,20181104,1
2.386.5032,20181111,1
2.386.5032,20181118,1
2.386.5032,20181125,1
2.386.5032,20181202,1
2.386.5032,20181206,1
2.386.5032,20181208,1
2.386.5032,20181209,1
2.386.5032,20181216,1
2.386.5032,20181223,1
2.386.5032,20181225,1
2.386.5032,20181226,1
2.386.5032,20181230,1
2.584.4891,20181002,1
2.584.4891,20181003,1
2.584.4891,20181004,1
2.584.4891,20181005,1
2.584.4891,20181008,1
2.584.4891,20181009,1
2.584.4891,20181010,1
2.584.4891,20181011,1
2.584.4891,20181015,1
2.584.4891,20181016,1
2.584.4891,20181017,1
2.584.4891,20181018,1
2.584.4891,20181019,1
2.584.4891,20181022,1
2.584.4891,20181023,1
2.584.4891,20181024,1
2.584.4891,20181025,1
2.584.4891,20181026,1
2.584.4891,20181029,1
2.584.4891,20181030,1
2.584.4891,20181031,1
2.584.4891,20181102,1
2.584.4891,20181105,1
2.584.4891,20181106,1
2.584.4891,20181107,1
2.584.4891,20181108,1
2.584.4891,20181109,1
2.584.4891,20181112,1
2.584.4891,20181113,1
2.584.4891,20181114,1
2.584.4891,20181115,1
2.584.4891,20181116,1
2.584.4891,20181119,1
2.584.4891,20181120,1
2.584.4891,20181121,1
2.584.4891,20181122,1
2.584.4891,20181123,1
2.584.4891,20181126,1
2.584.4891,20181127,1
2.584.4891,20181128,1
2.584.4891,20181129,1
2.584.4891,20181130,1
2.584.4891,20181203,1
2.584.4891,20181204,1
2.584.4891,20181205,1
2.584.4891,20181207,1
2.584.4891,20181210,1
2.584.4891,20181211,1
2.584.4891,20181212,1
2.584.4891,20181213,1
2.584.4891,20181214,1
2.584.4891,20181217,1
2.584.4891,20181218,1
2.584.4891,20181219,1
2.584.4891,20181220,1
2.584.4891,20181221,1
2.584.4891,20181224,1
2.584.4891,20181227,1
2.584.4891,20181228,1
2.584.4891,20181231,1
2.584.4961,20181006,1
2.584.4961,20181013,1
2.584.4961,20181020,1
2.584.4961,20181027,1
2.584.4961,20181103,1
2.584.4961,20181110,1
2.584.4961,20181117,1
2.584.4961,20181124,1
2.584.4961,20181201,1
2.584.4961,20181215,1
2.584.4961,20181222,1
2.584.4961,20181229,1
2.584.4962,20181007,1
2.584.4962,20181012,1
2.584.4962,20181014,1
2.584.4962,20181021,1
2.584.4962,20181028,1
2.584.4962,20181101,1
2.584.4962,20181104,1
2.584.4962,20181111,1
2.584.4962,20181118,1
2.584.4962,20181125,1
2.584.4962,20181202,1
2.584.4962,20181206,1
2.584.4962,20181208,1
2.584.4962,20181209,1
2.584.4962,20181216,1
2.584.4962,20181223,1
2.584.4962,20181225,1
2.584.4962,20181226,1
2.584.4962,20181230,1
2.635.3601,20181006,1
2.635.3601,20181013,1
2.635.3601,20181020,1
2.635.3601,20181027,1
2.635.3601,20181103,1
2.635.3601,20181110,1
2.635.3601,20181117,1
2.635.3601,20181124,1
2.635.3601,20181201,1
2.635.3601,20181215,1
2.635.3601,20181222,1
2.635.3601,20181229,1
2.635.3602,20181007,1
2.635.3602,20181012,1
2.635.3602,20181014,1
2.635.3602,20181021,1
2.635.3602,20181028,1
2.635.3602,20181101,1
2.635.3602,20181104,1
2.635.3602,20181111,1
2.635.3602,20181118,1
2.635.3602,20181125,1
2.635.3602,20181202,1
2.635.3602,20181206,1
2.635.3602,20181208,1
2.635.3602,20181209,1
2.635.3602,20181216,1
2.635.3602,20181223,1
2.635.3602,20181225,1
2.635.3602,20181226,1
2.635.3602,20181230,1
2.635.4923,20181002,1
2.635.4923,20181003,1
2.635.4923,20181004,1
2.635.4923,20181005,1
2.635.4923,20181008,1
2.635.4923,20181009,1
2.635.4923,20181010,1
2.635.4923,20181011,1
2.635.4923,20181015,1
2.635.4923,20181016,1
2.635.4923,20181017,1
2.635.4923,20181018,1
2.635.4923,20181019,1
2.635.4923,20181022,1
2.635.4923,20181023,1
2.635.4923,20181024,1
2.635.4923,20181025,1
2.635.4923,20181026,1
2.635.4923,20181029,1
2.635.4923,20181030,1
2.635.4923,20181031,1
2.635.4923,20181102,1
2.635.4923,20181105,1
2.635.4923,20181106,1
2.635.4923,20181107,1
2.635.4923,20181108,1
2.635.4923,20181109,1
2.635.4923,20181112,1
2.635.4923,20181113,1
2.635.4923,20181114,1
2.635.4923,20181115,1
2.635.4923,20181116,1
2.635.4923,20181119,1
2.635.4923,20181120,1
2.635.4923,20181121,1
2.635.4923,20181122,1
2.635.4923,20181123,1
2.635.4923,20181126,1
2.635.4923,20181127,1
2.635.4923,20181128,1
2.635.4923,20181129,1
2.635.4923,20181130,1
2.635.4923,20181203,1
2.635.4923,20181204,1
2.635.4923,20181205,1
2.635.4923,20181207,1
2.635.4923,20181210,1
2.635.4923,20181211,1
2.635.4923,20181212,1
2.635.4923,20181213,1
2.635.4923,20181214,1
2.635.4923,20181217,1
2.635.4923,20181218,1
2.635.4923,20181219,1
2.635.4923,20181220,1
2.635.4923,20181221,1
2.635.4923,20181224,1
2.635.4923,20181227,1
2.635.4923,20181228,1
2.635.4923,20181231,1
2.583.1883,20181007,1
2.583.1883,20181012,1
2.583.1883,20181014,1
2.583.1883,20181021,1
2.583.1883,20181028,1
2.583.1883,20181101,1
2.583.1883,20181104,1
2.583.1883,20181111,1
2.583.1883,20181118,1
2.583.1883,20181125,1
2.583.1883,20181202,1
2.583.1883,20181206,1
2.583.1883,20181208,1
2.583.1883,20181209,1
2.583.1883,20181216,1
2.583.1883,20181223,1
2.583.1883,20181225,1
2.583.1883,20181226,1
2.583.1883,20181230,1
2.583.4864,20181006,1
2.583.4864,20181013,1
2.583.4864,20181020,1
2.583.4864,20181027,1
2.583.4864,20181103,1
2.583.4864,20181110,1
2.583.4864,20181117,1
2.583.4864,20181124,1
2.583.4864,20181201,1
2.583.4864,20181215,1
2.583.4864,20181222,1
2.583.4864,20181229,1
2.583.4898,20181002,1
2.583.4898,20181003,1
2.583.4898,20181004,1
2.583.4898,20181005,1
2.583.4898,20181008,1
2.583.4898,20181009,1
2.583.4898,20181010,1
2.583.4898,20181011,1
2.583.4898,20181015,1
2.583.4898,20181016,1
2.583.4898,20181017,1
2.583.4898,20181018,1
2.583.4898,20181019,1
2.583.4898,20181022,1
2.583.4898,20181023,1
2.583.4898,20181024,1
2.583.4898,20181025,1
2.583.4898,20181026,1
2.583.4898,20181029,1
2.583.4898,20181030,1
2.583.4898,20181031,1
2.583.4898,20181102,1
2.583.4898,20181105,1
2.583.4898,20181106,1
2.583.4898,20181107,1
2.583.4898,20181108,1
2.583.4898,20181109,1
2.583.4898,20181112,1
2.583.4898,20181113,1
2.583.4898,20181114,1
2.583.4898,20181115,1
2.583.4898,20181116,1
2.583.4898,20181119,1
2.583.4898,20181120,1
2.583.4898,20181121,1
2.583.4898,20181122,1
2.583.4898,20181123,1
2.583.4898,20181126,1
2.583.4898,20181127,1
2.583.4898,20181128,1
2.583.4898,20181129,1
2.583.4898,20181130,1
2.583.4898,20181203,1
2.583.4898,20181204,1
2.583.4898,20181205,1
2.583.4898,20181207,1
2.583.4898,20181210,1
2.583.4898,20181211,1
2.583.4898,20181212,1
2.583.4898,20181213,1
2.583.4898,20181214,1
2.583.4898,20181217,1
2.583.4898,20181218,1
2.583.4898,20181219,1
2.583.4898,20181220,1
2.583.4898,20181221,1
2.583.4898,20181224,1
2.583.4898,20181227,1
2.583.4898,20181228,1
2.583.4898,20181231,1
2.634.4553,20181002,1
2.634.4553,20181003,1
2.634.4553,20181004,1
2.634.4553,20181005,1
2.634.4553,20181008,1
2.634.4553,20181009,1
2.634.4553,20181010,1
2.634.4553,20181011,1
2.634.4553,20181015,1
2.634.4553,20181016,1
2.634.4553,20181017,1
2.634.4553,20181018,1
2.634.4553,20181019,1
2.634.4553,20181022,1
2.634.4553,20181023,1
2.634.4553,20181024,1
2.634.4553,20181025,1
2.634.4553,20181026,1
2.634.4553,20181029,1
2.634.4553,20181030,1
2.634.4553,20181031,1
2.634.4553,20181102,1
2.634.4553,20181105,1
2.634.4553,20181106,1
2.634.4553,20181107,1
2.634.4553,20181108,1
2.634.4553,20181109,1
2.634.4553,20181112,1
2.634.4553,20181113,1
2.634.4553,20181114,1
2.634.4553,20181115,1
2.634.4553,20181116,1
2.634.4553,20181119,1
2.634.4553,20181120,1
2.634.4553,20181121,1
2.634.4553,20181122,1
2.634.4553,20181123,1
2.634.4553,20181126,1
2.634.4553,20181127,1
2.634.4553,20181128,1
2.634.4553,20181129,1
2.634.4553,20181130,1
2.634.4553,20181203,1
2.634.4553,20181204,1
2.634.4553,20181205,1
2.634.4553,20181207,1
2.634.4553,20181210,1
2.634.4553,20181211,1
2.634.4553,20181212,1
2.634.4553,20181213,1
2.634.4553,20181214,1
2.634.4553,20181217,1
2.634.4553,20181218,1
2.634.4553,20181219,1
2.634.4553,20181220,1
2.634.4553,20181221,1
2.634.4553,20181224,1
2.634.4553,20181227,1
2.634.4553,20181228,1
2.634.4553,20181231,1
2.703.4593,20181006,1
2.703.4593,20181013,1
2.703.4593,20181020,1
2.703.4593,20181027,1
2.703.4593,20181103,1
2.703.4593,20181110,1
2.703.4593,20181117,1
2.703.4593,20181124,1
2.703.4593,20181201,1
2.703.4593,20181215,1
2.703.4593,20181222,1
2.703.4593,20181229,1
2.703.4594,20181007,1
2.703.4594,20181012,1
2.703.4594,20181014,1
2.703.4594,20181021,1
2.703.4594,20181028,1
2.703.4594,20181101,1
2.703.4594,20181104,1
2.703.4594,20181111,1
2.703.4594,20181118,1
2.703.4594,20181125,1
2.703.4594,20181202,1
2.703.4594,20181206,1
2.703.4594,20181208,1
2.703.4594,20181209,1
2.703.4594,20181216,1
2.703.4594,20181223,1
2.703.4594,20181225,1
2.703.4594,20181226,1
2.703.4594,20181230,1
2.51.2701,20181006,1
2.51.2701,20181013,1
2.51.2701,20181020,1
2.51.2701,20181027,1
2.51.2701,20181103,1
2.51.2701,20181110,1
2.51.2701,20181117,1
2.51.2701,20181124,1
2.51.2701,20181201,1
2.51.2701,20181215,1
2.51.2701,20181222,1
2.51.2701,20181229,1
2.51.3480,20181007,1
2.51.3480,20181012,1
2.51.3480,20181014,1
2.51.3480,20181021,1
2.51.3480,20181028,1
2.51.3480,20181101,1
2.51.3480,20181104,1
2.51.3480,20181111,1
2.51.3480,20181118,1
2.51.3480,20181125,1
2.51.3480,20181202,1
2.51.3480,20181206,1
2.51.3480,20181208,1
2.51.3480,20181209,1
2.51.3480,20181216,1
2.51.3480,20181223,1
2.51.3480,20181225,1
2.51.3480,20181226,1
2.51.3480,20181230,1
2.51.4908,20181002,1
2.51.4908,20181003,1
2.51.4908,20181004,1
2.51.4908,20181005,1
2.51.4908,20181008,1
2.51.4908,20181009,1
2.51.4908,20181010,1
2.51.4908,20181011,1
2.51.4908,20181015,1
2.51.4908,20181016,1
2.51.4908,20181017,1
2.51.4908,20181018,1
2.51.4908,20181019,1
2.51.4908,20181022,1
2.51.4908,20181023,1
2.51.4908,20181024,1
2.51.4908,20181025,1
2.51.4908,20181026,1
2.51.4908,20181029,1
2.51.4908,20181030,1
2.51.4908,20181031,1
2.51.4908,20181102,1
2.51.4908,20181105,1
2.51.4908,20181106,1
2.51.4908,20181107,1
2.51.4908,20181108,1
2.51.4908,20181109,1
2.51.4908,20181112,1
2.51.4908,20181113,1
2.51.4908,20181114,1
2.51.4908,20181115,1
2.51.4908,20181116,1
2.51.4908,20181119,1
2.51.4908,20181120,1
2.51.4908,20181121,1
2.51.4908,20181122,1
2.51.4908,20181123,1
2.51.4908,20181126,1
2.51.4908,20181127,1
2.51.4908,20181128,1
2.51.4908,20181129,1
2.51.4908,20181130,1
2.51.4908,20181203,1
2.51.4908,20181204,1
2.51.4908,20181205,1
2.51.4908,20181207,1
2.51.4908,20181210,1
2.51.4908,20181211,1
2.51.4908,20181212,1
2.51.4908,20181213,1
2.51.4908,20181214,1
2.51.4908,20181217,1
2.51.4908,20181218,1
2.51.4908,20181219,1
2.51.4908,20181220,1
2.51.4908,20181221,1
2.51.4908,20181224,1
2.51.4908,20181227,1
2.51.4908,20181228,1
2.51.4908,20181231,1
2.125.2080,20181006,1
2.125.2080,20181013,1
2.125.2080,20181020,1
2.125.2080,20181027,1
2.125.2080,20181103,1
2.125.2080,20181110,1
2.125.2080,20181117,1
2.125.2080,20181124,1
2.125.2080,20181201,1
2.125.2080,20181215,1
2.125.2080,20181222,1
2.125.2080,20181229,1
2.125.3916,20181007,1
2.125.3916,20181012,1
2.125.3916,20181014,1
2.125.3916,20181021,1
2.125.3916,20181028,1
2.125.3916,20181101,1
2.125.3916,20181104,1
2.125.3916,20181111,1
2.125.3916,20181118,1
2.125.3916,20181125,1
2.125.3916,20181202,1
2.125.3916,20181206,1
2.125.3916,20181208,1
2.125.3916,20181209,1
2.125.3916,20181216,1
2.125.3916,20181223,1
2.125.3916,20181225,1
2.125.3916,20181226,1
2.125.3916,20181230,1
2.125.4901,20181002,1
2.125.4901,20181003,1
2.125.4901,20181004,1
2.125.4901,20181005,1
2.125.4901,20181008,1
2.125.4901,20181009,1
2.125.4901,20181010,1
2.125.4901,20181011,1
2.125.4901,20181015,1
2.125.4901,20181016,1
2.125.4901,20181017,1
2.125.4901,20181018,1
2.125.4901,20181019,1
2.125.4901,20181022,1
2.125.4901,20181023,1
2.125.4901,20181024,1
2.125.4901,20181025,1
2.125.4901,20181026,1
2.125.4901,20181029,1
2.125.4901,20181030,1
2.125.4901,20181031,1
2.125.4901,20181102,1
2.125.4901,20181105,1
2.125.4901,20181106,1
2.125.4901,20181107,1
2.125.4901,20181108,1
2.125.4901,20181109,1
2.125.4901,20181112,1
2.125.4901,20181113,1
2.125.4901,20181114,1
2.125.4901,20181115,1
2.125.4901,20181116,1
2.125.4901,20181119,1
2.125.4901,20181120,1
2.125.4901,20181121,1
2.125.4901,20181122,1
2.125.4901,20181123,1
2.125.4901,20181126,1
2.125.4901,20181127,1
2.125.4901,20181128,1
2.125.4901,20181129,1
2.125.4901,20181130,1
2.125.4901,20181203,1
2.125.4901,20181204,1
2.125.4901,20181205,1
2.125.4901,20181207,1
2.125.4901,20181210,1
2.125.4901,20181211,1
2.125.4901,20181212,1
2.125.4901,20181213,1
2.125.4901,20181214,1
2.125.4901,20181217,1
2.125.4901,20181218,1
2.125.4901,20181219,1
2.125.4901,20181220,1
2.125.4901,20181221,1
2.125.4901,20181224,1
2.125.4901,20181227,1
2.125.4901,20181228,1
2.125.4901,20181231,1
2.52.2682,20181006,1
2.52.2682,20181013,1
2.52.2682,20181020,1
2.52.2682,20181027,1
2.52.2682,20181103,1
2.52.2682,20181110,1
2.52.2682,20181117,1
2.52.2682,20181124,1
2.52.2682,20181201,1
2.52.2682,20181215,1
2.52.2682,20181222,1
2.52.2682,20181229,1
2.52.2706,20181007,1
2.52.2706,20181012,1
2.52.2706,20181014,1
2.52.2706,20181021,1
2.52.2706,20181028,1
2.52.2706,20181101,1
2.52.2706,20181104,1
2.52.2706,20181111,1
2.52.2706,20181118,1
2.52.2706,20181125,1
2.52.2706,20181202,1
2.52.2706,20181206,1
2.52.2706,20181208,1
2.52.2706,20181209,1
2.52.2706,20181216,1
2.52.2706,20181223,1
2.52.2706,20181225,1
2.52.2706,20181226,1
2.52.2706,20181230,1
2.52.4905,20181002,1
2.52.4905,20181003,1
2.52.4905,20181004,1
2.52.4905,20181005,1
2.52.4905,20181008,1
2.52.4905,20181009,1
2.52.4905,20181010,1
2.52.4905,20181011,1
2.52.4905,20181015,1
2.52.4905,20181016,1
2.52.4905,20181017,1
2.52.4905,20181018,1
2.52.4905,20181019,1
2.52.4905,20181022,1
2.52.4905,20181023,1
2.52.4905,20181024,1
2.52.4905,20181025,1
2.52.4905,20181026,1
2.52.4905,20181029,1
2.52.4905,20181030,1
2.52.4905,20181031,1
2.52.4905,20181102,1
2.52.4905,20181105,1
2.52.4905,20181106,1
2.52.4905,20181107,1
2.52.4905,20181108,1
2.52.4905,20181109,1
2.52.4905,20181112,1
2.52.4905,20181113,1
2.52.4905,20181114,1
2.52.4905,20181115,1
2.52.4905,20181116,1
2.52.4905,20181119,1
2.52.4905,20181120,1
2.52.4905,20181121,1
2.52.4905,20181122,1
2.52.4905,20181123,1
2.52.4905,20181126,1
2.52.4905,20181127,1
2.52.4905,20181128,1
2.52.4905,20181129,1
2.52.4905,20181130,1
2.52.4905,20181203,1
2.52.4905,20181204,1
2.52.4905,20181205,1
2.52.4905,20181207,1
2.52.4905,20181210,1
2.52.4905,20181211,1
2.52.4905,20181212,1
2.52.4905,20181213,1
2.52.4905,20181214,1
2.52.4905,20181217,1
2.52.4905,20181218,1
2.52.4905,20181219,1
2.52.4905,20181220,1
2.52.4905,20181221,1
2.52.4905,20181224,1
2.52.4905,20181227,1
2.52.4905,20181228,1
2.52.4905,20181231,1
2.519.4545,20181002,1
2.519.4545,20181003,1
2.519.4545,20181004,1
2.519.4545,20181005,1
2.519.4545,20181008,1
2.519.4545,20181009,1
2.519.4545,20181010,1
2.519.4545,20181011,1
2.519.4545,20181015,1
2.519.4545,20181016,1
2.519.4545,20181017,1
2.519.4545,20181018,1
2.519.4545,20181019,1
2.519.4545,20181022,1
2.519.4545,20181023,1
2.519.4545,20181024,1
2.519.4545,20181025,1
2.519.4545,20181026,1
2.519.4545,20181029,1
2.519.4545,20181030,1
2.519.4545,20181031,1
2.519.4545,20181102,1
2.519.4545,20181105,1
2.519.4545,20181106,1
2.519.4545,20181107,1
2.519.4545,20181108,1
2.519.4545,20181109,1
2.519.4545,20181112,1
2.519.4545,20181113,1
2.519.4545,20181114,1
2.519.4545,20181115,1
2.519.4545,20181116,1
2.519.4545,20181119,1
2.519.4545,20181120,1
2.519.4545,20181121,1
2.519.4545,20181122,1
2.519.4545,20181123,1
2.519.4545,20181126,1
2.519.4545,20181127,1
2.519.4545,20181128,1
2.519.4545,20181129,1
2.519.4545,20181130,1
2.519.4545,20181203,1
2.519.4545,20181204,1
2.519.4545,20181205,1
2.519.4545,20181207,1
2.519.4545,20181210,1
2.519.4545,20181211,1
2.519.4545,20181212,1
2.519.4545,20181213,1
2.519.4545,20181214,1
2.519.4545,20181217,1
2.519.4545,20181218,1
2.519.4545,20181219,1
2.519.4545,20181220,1
2.519.4545,20181221,1
2.519.4545,20181224,1
2.519.4545,20181227,1
2.519.4545,20181228,1
2.519.4545,20181231,1
2.519.4607,20181006,1
2.519.4607,20181013,1
2.519.4607,20181020,1
2.519.4607,20181027,1
2.519.4607,20181103,1
2.519.4607,20181110,1
2.519.4607,20181117,1
2.519.4607,20181124,1
2.519.4607,20181201,1
2.519.4607,20181215,1
2.519.4607,20181222,1
2.519.4607,20181229,1
2.519.4608,20181007,1
2.519.4608,20181012,1
2.519.4608,20181014,1
2.519.4608,20181021,1
2.519.4608,20181028,1
2.519.4608,20181101,1
2.519.4608,20181104,1
2.519.4608,20181111,1
2.519.4608,20181118,1
2.519.4608,20181125,1
2.519.4608,20181202,1
2.519.4608,20181206,1
2.519.4608,20181208,1
2.519.4608,20181209,1
2.519.4608,20181216,1
2.519.4608,20181223,1
2.519.4608,20181225,1
2.519.4608,20181226,1
2.519.4608,20181230,1
2.594.4600,20181006,1
2.594.4600,20181013,1
2.594.4600,20181020,1
2.594.4600,20181027,1
2.594.4600,20181103,1
2.594.4600,20181110,1
2.594.4600,20181117,1
2.594.4600,20181124,1
2.594.4600,20181201,1
2.594.4600,20181215,1
2.594.4600,20181222,1
2.594.4600,20181229,1
2.594.4601,20181007,1
2.594.4601,20181012,1
2.594.4601,20181014,1
2.594.4601,20181021,1
2.594.4601,20181028,1
2.594.4601,20181101,1
2.594.4601,20181104,1
2.594.4601,20181111,1
2.594.4601,20181118,1
2.594.4601,20181125,1
2.594.4601,20181202,1
2.594.4601,20181206,1
2.594.4601,20181208,1
2.594.4601,20181209,1
2.594.4601,20181216,1
2.594.4601,20181223,1
2.594.4601,20181225,1
2.594.4601,20181226,1
2.594.4601,20181230,1
2.594.4941,20181002,1
2.594.4941,20181003,1
2.594.4941,20181004,1
2.594.4941,20181005,1
2.594.4941,20181008,1
2.594.4941,20181009,1
2.594.4941,20181010,1
2.594.4941,20181011,1
2.594.4941,20181015,1
2.594.4941,20181016,1
2.594.4941,20181017,1
2.594.4941,20181018,1
2.594.4941,20181019,1
2.594.4941,20181022,1
2.594.4941,20181023,1
2.594.4941,20181024,1
2.594.4941,20181025,1
2.594.4941,20181026,1
2.594.4941,20181029,1
2.594.4941,20181030,1
2.594.4941,20181031,1
2.594.4941,20181102,1
2.594.4941,20181105,1
2.594.4941,20181106,1
2.594.4941,20181107,1
2.594.4941,20181108,1
2.594.4941,20181109,1
2.594.4941,20181112,1
2.594.4941,20181113,1
2.594.4941,20181114,1
2.594.4941,20181115,1
2.594.4941,20181116,1
2.594.4941,20181119,1
2.594.4941,20181120,1
2.594.4941,20181121,1
2.594.4941,20181122,1
2.594.4941,20181123,1
2.594.4941,20181126,1
2.594.4941,20181127,1
2.594.4941,20181128,1
2.594.4941,20181129,1
2.594.4941,20181130,1
2.594.4941,20181203,1
2.594.4941,20181204,1
2.594.4941,20181205,1
2.594.4941,20181207,1
2.594.4941,20181210,1
2.594.4941,20181211,1
2.594.4941,20181212,1
2.594.4941,20181213,1
2.594.4941,20181214,1
2.594.4941,20181217,1
2.594.4941,20181218,1
2.594.4941,20181219,1
2.594.4941,20181220,1
2.594.4941,20181221,1
2.594.4941,20181224,1
2.594.4941,20181227,1
2.594.4941,20181228,1
2.594.4941,20181231,1
2.666.2655,20181007,1
2.666.2655,20181012,1
2.666.2655,20181014,1
2.666.2655,20181021,1
2.666.2655,20181028,1
2.666.2655,20181101,1
2.666.2655,20181104,1
2.666.2655,20181111,1
2.666.2655,20181118,1
2.666.2655,20181125,1
2.666.2655,20181202,1
2.666.2655,20181206,1
2.666.2655,20181208,1
2.666.2655,20181209,1
2.666.2655,20181216,1
2.666.2655,20181223,1
2.666.2655,20181225,1
2.666.2655,20181226,1
2.666.2655,20181230,1
2.666.4869,20181006,1
2.666.4869,20181013,1
2.666.4869,20181020,1
2.666.4869,20181027,1
2.666.4869,20181103,1
2.666.4869,20181110,1
2.666.4869,20181117,1
2.666.4869,20181124,1
2.666.4869,20181201,1
2.666.4869,20181215,1
2.666.4869,20181222,1
2.666.4869,20181229,1
2.666.4902,20181002,1
2.666.4902,20181003,1
2.666.4902,20181004,1
2.666.4902,20181005,1
2.666.4902,20181008,1
2.666.4902,20181009,1
2.666.4902,20181010,1
2.666.4902,20181011,1
2.666.4902,20181015,1
2.666.4902,20181016,1
2.666.4902,20181017,1
2.666.4902,20181018,1
2.666.4902,20181019,1
2.666.4902,20181022,1
2.666.4902,20181023,1
2.666.4902,20181024,1
2.666.4902,20181025,1
2.666.4902,20181026,1
2.666.4902,20181029,1
2.666.4902,20181030,1
2.666.4902,20181031,1
2.666.4902,20181102,1
2.666.4902,20181105,1
2.666.4902,20181106,1
2.666.4902,20181107,1
2.666.4902,20181108,1
2.666.4902,20181109,1
2.666.4902,20181112,1
2.666.4902,20181113,1
2.666.4902,20181114,1
2.666.4902,20181115,1
2.666.4902,20181116,1
2.666.4902,20181119,1
2.666.4902,20181120,1
2.666.4902,20181121,1
2.666.4902,20181122,1
2.666.4902,20181123,1
2.666.4902,20181126,1
2.666.4902,20181127,1
2.666.4902,20181128,1
2.666.4902,20181129,1
2.666.4902,20181130,1
2.666.4902,20181203,1
2.666.4902,20181204,1
2.666.4902,20181205,1
2.666.4902,20181207,1
2.666.4902,20181210,1
2.666.4902,20181211,1
2.666.4902,20181212,1
2.666.4902,20181213,1
2.666.4902,20181214,1
